[2022-07-27 07:04:09,622] [face01lib/load_priset_image] [FACE01.py] [INFO] npKnown.npz を読み込みます
[2022-08-08 09:25:58,489] [face01lib/load_priset_image] [FACE01.py] [INFO] 14 オードリーヘップバーン_9.pngをエンコードしています
[2022-08-08 09:25:58,588] [face01lib/load_priset_image] [FACE01.py] [INFO] 15 グレゴリーペック_default.pngをエンコードしています
[2022-08-08 09:25:58,686] [face01lib/load_priset_image] [FACE01.py] [INFO] 16 オードリーヘップバーン_5.pngをエンコードしています
[2022-08-08 19:14:28,497] [face01lib/load_priset_image] [FACE01.py] [INFO] npKnown.npz を読み込みます
[2022-08-09 04:30:25,708] [face01lib/load_priset_image] [FACE01.py] [INFO] npKnown.npz を読み込みます
[2022-08-09 04:30:25,755] [face01lib/load_priset_image] [FACE01.py] [INFO] 1 西村康稔_10.png をエンコードしています
[2022-08-09 04:30:27,332] [face01lib/load_priset_image] [FACE01.py] [INFO] 2 尾上松緑_16.png をエンコードしています
[2022-08-09 04:30:27,451] [face01lib/load_priset_image] [FACE01.py] [INFO] 3 尾上松緑_1.png をエンコードしています
[2022-08-09 04:30:27,558] [face01lib/load_priset_image] [FACE01.py] [INFO] 4 菅直人_11.png をエンコードしています
[2022-08-09 04:30:27,665] [face01lib/load_priset_image] [FACE01.py] [INFO] 5 尾木直樹_23.png をエンコードしています
[2022-08-09 04:30:27,778] [face01lib/load_priset_image] [FACE01.py] [INFO] 6 西村康稔_12.png をエンコードしています
[2022-08-09 04:30:27,887] [face01lib/load_priset_image] [FACE01.py] [INFO] 7 Gregory Peck_1.png をエンコードしています
[2022-08-09 04:30:27,992] [face01lib/load_priset_image] [FACE01.py] [INFO] 8 尾木直樹_12.png をエンコードしています
[2022-08-09 04:30:28,097] [face01lib/load_priset_image] [FACE01.py] [INFO] 9 菅義偉_3.png をエンコードしています
[2022-08-09 04:30:28,208] [face01lib/load_priset_image] [FACE01.py] [INFO] 10 西村康稔_5.png をエンコードしています
[2022-08-09 04:30:28,313] [face01lib/load_priset_image] [FACE01.py] [INFO] 11 鷲尾真知子_26.png をエンコードしています
[2022-08-09 04:30:28,418] [face01lib/load_priset_image] [FACE01.py] [INFO] 12 尾身茂_22.png をエンコードしています
[2022-08-09 04:30:28,526] [face01lib/load_priset_image] [FACE01.py] [INFO] 13 安倍晋三_19.png をエンコードしています
[2022-08-09 04:30:28,635] [face01lib/load_priset_image] [FACE01.py] [INFO] 14 小泉進次郎_28.png をエンコードしています
[2022-08-09 04:30:28,746] [face01lib/load_priset_image] [FACE01.py] [INFO] 15 菅広文_44.png をエンコードしています
[2022-08-09 04:30:28,853] [face01lib/load_priset_image] [FACE01.py] [INFO] 16 菅田将暉_1.png をエンコードしています
[2022-08-09 04:30:28,960] [face01lib/load_priset_image] [FACE01.py] [INFO] 17 Audrey Hepburn_7.png をエンコードしています
[2022-08-09 04:30:29,064] [face01lib/load_priset_image] [FACE01.py] [INFO] 18 安倍晋三_26.png をエンコードしています
[2022-08-09 04:30:29,173] [face01lib/load_priset_image] [FACE01.py] [INFO] 19 安倍晋三_18.png をエンコードしています
[2022-08-09 04:30:29,279] [face01lib/load_priset_image] [FACE01.py] [INFO] 20 鷲尾真知子_7.png をエンコードしています
[2022-08-09 04:30:29,386] [face01lib/load_priset_image] [FACE01.py] [INFO] 21 尾身茂_27.png をエンコードしています
[2022-08-09 04:30:29,492] [face01lib/load_priset_image] [FACE01.py] [INFO] 22 尾上松也_21.png をエンコードしています
[2022-08-09 04:30:29,606] [face01lib/load_priset_image] [FACE01.py] [INFO] 23 菅広文_21.png をエンコードしています
[2022-08-09 04:30:29,717] [face01lib/load_priset_image] [FACE01.py] [INFO] 24 麻生太郎_50.png をエンコードしています
[2022-08-09 04:30:29,821] [face01lib/load_priset_image] [FACE01.py] [INFO] 25 中尾明慶_16.png をエンコードしています
[2022-08-09 04:30:29,933] [face01lib/load_priset_image] [FACE01.py] [INFO] 26 安倍晋三_57.png をエンコードしています
[2022-08-09 04:30:30,040] [face01lib/load_priset_image] [FACE01.py] [INFO] 27 菅田将暉_7.png をエンコードしています
[2022-08-09 04:30:30,147] [face01lib/load_priset_image] [FACE01.py] [INFO] 28 中尾彬_2.png をエンコードしています
[2022-08-09 04:30:30,255] [face01lib/load_priset_image] [FACE01.py] [INFO] 29 安倍晋三_12.png をエンコードしています
[2022-08-09 04:30:30,365] [face01lib/load_priset_image] [FACE01.py] [INFO] 30 麻生久美子_13.png をエンコードしています
[2022-08-09 04:30:30,477] [face01lib/load_priset_image] [FACE01.py] [INFO] 31 菅広文_9.png をエンコードしています
[2022-08-09 04:30:30,590] [face01lib/load_priset_image] [FACE01.py] [INFO] 32 安倍晋三_56.png をエンコードしています
[2022-08-09 04:30:30,704] [face01lib/load_priset_image] [FACE01.py] [INFO] 33 飯尾和樹_4.png をエンコードしています
[2022-08-09 04:30:30,811] [face01lib/load_priset_image] [FACE01.py] [INFO] 34 菅田将暉_default.png をエンコードしています
[2022-08-09 04:30:30,920] [face01lib/load_priset_image] [FACE01.py] [INFO] 35 菅井きん_19.png をエンコードしています
[2022-08-09 04:30:31,033] [face01lib/load_priset_image] [FACE01.py] [INFO] 36 浅尾美和_2.png をエンコードしています
[2022-08-09 04:30:31,147] [face01lib/load_priset_image] [FACE01.py] [INFO] 37 板尾創路_6.png をエンコードしています
[2022-08-09 04:30:31,256] [face01lib/load_priset_image] [FACE01.py] [INFO] 38 麻生祐未_25.png をエンコードしています
[2022-08-09 04:30:31,371] [face01lib/load_priset_image] [FACE01.py] [INFO] 39 小泉進次郎_23.png をエンコードしています
[2022-08-09 04:30:31,480] [face01lib/load_priset_image] [FACE01.py] [INFO] 40 尾木直樹_73.png をエンコードしています
[2022-08-09 04:30:31,586] [face01lib/load_priset_image] [FACE01.py] [INFO] 41 尾上松也_6.png をエンコードしています
[2022-08-09 04:30:31,694] [face01lib/load_priset_image] [FACE01.py] [INFO] 42 鷲尾真知子_16.png をエンコードしています
[2022-08-09 04:30:31,801] [face01lib/load_priset_image] [FACE01.py] [INFO] 43 菅義偉_6.png をエンコードしています
[2022-08-09 04:30:31,907] [face01lib/load_priset_image] [FACE01.py] [INFO] 44 尾上松也_7.png をエンコードしています
[2022-08-09 04:30:32,022] [face01lib/load_priset_image] [FACE01.py] [INFO] 45 菅田将暉_19.png をエンコードしています
[2022-08-09 04:30:32,129] [face01lib/load_priset_image] [FACE01.py] [INFO] 46 尾木直樹_66.png をエンコードしています
[2022-08-09 04:30:32,236] [face01lib/load_priset_image] [FACE01.py] [INFO] 47 西村瑞樹_7.png をエンコードしています
[2022-08-09 04:30:32,344] [face01lib/load_priset_image] [FACE01.py] [INFO] 48 西村康稔_38.png をエンコードしています
[2022-08-09 04:30:32,451] [face01lib/load_priset_image] [FACE01.py] [INFO] 49 尾木直樹_32.png をエンコードしています
[2022-08-09 04:30:32,564] [face01lib/load_priset_image] [FACE01.py] [INFO] 50 尾上松緑_15.png をエンコードしています
[2022-08-09 04:30:32,671] [face01lib/load_priset_image] [FACE01.py] [INFO] 51 中尾明慶_11.png をエンコードしています
[2022-08-09 04:30:32,778] [face01lib/load_priset_image] [FACE01.py] [INFO] 52 菅広文_29.png をエンコードしています
[2022-08-09 04:30:32,886] [face01lib/load_priset_image] [FACE01.py] [INFO] 53 麻生祐未_24.png をエンコードしています
[2022-08-09 04:30:32,997] [face01lib/load_priset_image] [FACE01.py] [INFO] 54 中尾彬_19.png をエンコードしています
[2022-08-09 04:30:33,107] [face01lib/load_priset_image] [FACE01.py] [INFO] 55 菅田将暉_4.png をエンコードしています
[2022-08-09 04:30:33,214] [face01lib/load_priset_image] [FACE01.py] [INFO] 56 西村康稔_8.png をエンコードしています
[2022-08-09 04:30:33,323] [face01lib/load_priset_image] [FACE01.py] [INFO] 57 小泉進次郎_45.png をエンコードしています
[2022-08-09 04:30:33,432] [face01lib/load_priset_image] [FACE01.py] [INFO] 58 小泉進次郎_65.png をエンコードしています
[2022-08-09 04:30:33,547] [face01lib/load_priset_image] [FACE01.py] [INFO] 59 小泉進次郎_default.png をエンコードしています
[2022-08-09 04:30:33,658] [face01lib/load_priset_image] [FACE01.py] [INFO] 60 尾木直樹_7.png をエンコードしています
[2022-08-09 04:30:33,772] [face01lib/load_priset_image] [FACE01.py] [INFO] 61 小泉進次郎_40.png をエンコードしています
[2022-08-09 04:30:33,883] [face01lib/load_priset_image] [FACE01.py] [INFO] 62 尾野真千子_15.png をエンコードしています
[2022-08-09 04:30:33,997] [face01lib/load_priset_image] [FACE01.py] [INFO] 63 尾野真千子_13.png をエンコードしています
[2022-08-09 04:30:34,103] [face01lib/load_priset_image] [FACE01.py] [INFO] 64 中尾彬_23.png をエンコードしています
[2022-08-09 04:30:34,209] [face01lib/load_priset_image] [FACE01.py] [INFO] 顔が検出できない又は複数検出されました。一時的にcnnモードへ切り替えます
[2022-08-09 04:30:34,273] [face01lib/load_priset_image] [FACE01.py] [INFO] 65 麻生太郎_52.png をエンコードしています
[2022-08-09 04:30:34,380] [face01lib/load_priset_image] [FACE01.py] [INFO] 66 菅広文_22.png をエンコードしています
[2022-08-09 04:30:34,487] [face01lib/load_priset_image] [FACE01.py] [INFO] 67 中尾明慶_13.png をエンコードしています
[2022-08-09 04:30:34,596] [face01lib/load_priset_image] [FACE01.py] [INFO] 68 尾崎亜美_1.png をエンコードしています
[2022-08-09 04:30:34,701] [face01lib/load_priset_image] [FACE01.py] [INFO] 69 板尾創路_10.png をエンコードしています
[2022-08-09 04:30:34,808] [face01lib/load_priset_image] [FACE01.py] [INFO] 70 小泉進次郎_29.png をエンコードしています
[2022-08-09 04:30:34,914] [face01lib/load_priset_image] [FACE01.py] [INFO] 71 安倍晋三_55.png をエンコードしています
[2022-08-09 04:30:35,021] [face01lib/load_priset_image] [FACE01.py] [INFO] 72 中尾彬_27.png をエンコードしています
[2022-08-09 04:30:35,130] [face01lib/load_priset_image] [FACE01.py] [INFO] 73 尾上松也_5.png をエンコードしています
[2022-08-09 04:30:35,239] [face01lib/load_priset_image] [FACE01.py] [INFO] 74 中尾彬_14.png をエンコードしています
[2022-08-09 04:30:35,350] [face01lib/load_priset_image] [FACE01.py] [INFO] 75 尾身茂_21.png をエンコードしています
[2022-08-09 04:30:35,468] [face01lib/load_priset_image] [FACE01.py] [INFO] 76 麻生太郎_7.png をエンコードしています
[2022-08-09 04:30:35,577] [face01lib/load_priset_image] [FACE01.py] [INFO] 77 菅直人_10.png をエンコードしています
[2022-08-09 04:30:35,685] [face01lib/load_priset_image] [FACE01.py] [INFO] 78 飯尾和樹_25.png をエンコードしています
[2022-08-09 04:30:35,798] [face01lib/load_priset_image] [FACE01.py] [INFO] 79 菅義偉_21.png をエンコードしています
[2022-08-09 04:30:35,906] [face01lib/load_priset_image] [FACE01.py] [INFO] 80 尾美としのり_10.png をエンコードしています
[2022-08-09 04:30:36,018] [face01lib/load_priset_image] [FACE01.py] [INFO] 81 尾木直樹_28.png をエンコードしています
[2022-08-09 04:30:36,127] [face01lib/load_priset_image] [FACE01.py] [INFO] 82 尾崎亜美_10.png をエンコードしています
[2022-08-09 04:30:36,239] [face01lib/load_priset_image] [FACE01.py] [INFO] 83 小泉進次郎_16.png をエンコードしています
[2022-08-09 04:30:36,354] [face01lib/load_priset_image] [FACE01.py] [INFO] 84 鷲尾真知子_6.png をエンコードしています
[2022-08-09 04:30:36,466] [face01lib/load_priset_image] [FACE01.py] [INFO] 85 尾木直樹_59.png をエンコードしています
[2022-08-09 04:30:36,587] [face01lib/load_priset_image] [FACE01.py] [INFO] 86 菅義偉_13.png をエンコードしています
[2022-08-09 04:30:36,709] [face01lib/load_priset_image] [FACE01.py] [INFO] 87 麻生太郎_40.png をエンコードしています
[2022-08-09 04:30:36,824] [face01lib/load_priset_image] [FACE01.py] [INFO] 88 尾木直樹_14.png をエンコードしています
[2022-08-09 04:30:36,932] [face01lib/load_priset_image] [FACE01.py] [INFO] 89 小泉進次郎_62.png をエンコードしています
[2022-08-09 04:30:37,044] [face01lib/load_priset_image] [FACE01.py] [INFO] 90 安倍晋三_59.png をエンコードしています
[2022-08-09 04:30:37,153] [face01lib/load_priset_image] [FACE01.py] [INFO] 91 麻生太郎_19.png をエンコードしています
[2022-08-09 04:30:37,261] [face01lib/load_priset_image] [FACE01.py] [INFO] 92 中尾彬_33.png をエンコードしています
[2022-08-09 04:30:37,372] [face01lib/load_priset_image] [FACE01.py] [INFO] 93 鷲尾真知子_10.png をエンコードしています
[2022-08-09 04:30:37,482] [face01lib/load_priset_image] [FACE01.py] [INFO] 94 西村瑞樹_5.png をエンコードしています
[2022-08-09 04:30:37,591] [face01lib/load_priset_image] [FACE01.py] [INFO] 95 中尾彬_15.png をエンコードしています
[2022-08-09 04:30:37,700] [face01lib/load_priset_image] [FACE01.py] [INFO] 96 小泉進次郎_14.png をエンコードしています
[2022-08-09 04:30:37,806] [face01lib/load_priset_image] [FACE01.py] [INFO] 97 菅義偉_14.png をエンコードしています
[2022-08-09 04:30:37,919] [face01lib/load_priset_image] [FACE01.py] [INFO] 98 尾上松緑_4.png をエンコードしています
[2022-08-09 04:30:38,026] [face01lib/load_priset_image] [FACE01.py] [INFO] 99 尾美としのり_4.png をエンコードしています
[2022-08-09 04:30:38,131] [face01lib/load_priset_image] [FACE01.py] [INFO] 100 菅義偉_7.png をエンコードしています
[2022-08-09 04:30:38,237] [face01lib/load_priset_image] [FACE01.py] [INFO] 101 菅井きん_12.png をエンコードしています
[2022-08-09 04:30:38,351] [face01lib/load_priset_image] [FACE01.py] [INFO] 102 尾上松也_33.png をエンコードしています
[2022-08-09 04:30:38,466] [face01lib/load_priset_image] [FACE01.py] [INFO] 103 中尾彬_13.png をエンコードしています
[2022-08-09 04:30:38,572] [face01lib/load_priset_image] [FACE01.py] [INFO] 104 安倍晋三_44.png をエンコードしています
[2022-08-09 04:30:38,680] [face01lib/load_priset_image] [FACE01.py] [INFO] 105 西村和彦_16.png をエンコードしています
[2022-08-09 04:30:38,787] [face01lib/load_priset_image] [FACE01.py] [INFO] 106 菅広文_33.png をエンコードしています
[2022-08-09 04:30:38,894] [face01lib/load_priset_image] [FACE01.py] [INFO] 107 小泉進次郎_41.png をエンコードしています
[2022-08-09 04:30:39,002] [face01lib/load_priset_image] [FACE01.py] [INFO] 108 麻生太郎_10.png をエンコードしています
[2022-08-09 04:30:39,111] [face01lib/load_priset_image] [FACE01.py] [INFO] 109 菅広文_37.png をエンコードしています
[2022-08-09 04:30:39,218] [face01lib/load_priset_image] [FACE01.py] [INFO] 110 板尾創路_12.png をエンコードしています
[2022-08-09 04:30:39,331] [face01lib/load_priset_image] [FACE01.py] [INFO] 111 尾身茂_23.png をエンコードしています
[2022-08-09 04:30:39,444] [face01lib/load_priset_image] [FACE01.py] [INFO] 112 尾上松緑_13.png をエンコードしています
[2022-08-09 04:30:39,557] [face01lib/load_priset_image] [FACE01.py] [INFO] 113 小泉進次郎_27.png をエンコードしています
[2022-08-09 04:30:39,673] [face01lib/load_priset_image] [FACE01.py] [INFO] 114 尾上松也_31.png をエンコードしています
[2022-08-09 04:30:39,788] [face01lib/load_priset_image] [FACE01.py] [INFO] 115 小泉進次郎_19.png をエンコードしています
[2022-08-09 04:30:39,898] [face01lib/load_priset_image] [FACE01.py] [INFO] 116 中尾彬_32.png をエンコードしています
[2022-08-09 04:30:40,007] [face01lib/load_priset_image] [FACE01.py] [INFO] 117 小泉進次郎_63.png をエンコードしています
[2022-08-09 04:30:40,115] [face01lib/load_priset_image] [FACE01.py] [INFO] 118 尾崎亜美_2.png をエンコードしています
[2022-08-09 04:30:40,222] [face01lib/load_priset_image] [FACE01.py] [INFO] 119 安倍晋三_default.png をエンコードしています
[2022-08-09 04:30:40,329] [face01lib/load_priset_image] [FACE01.py] [INFO] 120 菅井きん_15.png をエンコードしています
[2022-08-09 04:30:40,437] [face01lib/load_priset_image] [FACE01.py] [INFO] 121 尾木直樹_31.png をエンコードしています
[2022-08-09 04:30:40,551] [face01lib/load_priset_image] [FACE01.py] [INFO] 122 菅広文_31.png をエンコードしています
[2022-08-09 04:30:40,671] [face01lib/load_priset_image] [FACE01.py] [INFO] 123 尾木直樹_1.png をエンコードしています
[2022-08-09 04:30:40,776] [face01lib/load_priset_image] [FACE01.py] [INFO] 124 尾崎亜美_9.png をエンコードしています
[2022-08-09 04:30:40,885] [face01lib/load_priset_image] [FACE01.py] [INFO] 125 麻生太郎_43.png をエンコードしています
[2022-08-09 04:30:40,994] [face01lib/load_priset_image] [FACE01.py] [INFO] 126 飯尾和樹_28.png をエンコードしています
[2022-08-09 04:30:41,102] [face01lib/load_priset_image] [FACE01.py] [INFO] 127 尾身茂_9.png をエンコードしています
[2022-08-09 04:30:41,229] [face01lib/load_priset_image] [FACE01.py] [INFO] 128 安倍晋三_7.png をエンコードしています
[2022-08-09 04:30:41,341] [face01lib/load_priset_image] [FACE01.py] [INFO] 129 西尾まり_9.png をエンコードしています
[2022-08-09 04:30:41,458] [face01lib/load_priset_image] [FACE01.py] [INFO] 130 小泉進次郎_20.png をエンコードしています
[2022-08-09 04:30:41,571] [face01lib/load_priset_image] [FACE01.py] [INFO] 131 鷲尾真知子_11.png をエンコードしています
[2022-08-09 04:30:41,677] [face01lib/load_priset_image] [FACE01.py] [INFO] 132 尾木直樹_60.png をエンコードしています
[2022-08-09 04:30:41,784] [face01lib/load_priset_image] [FACE01.py] [INFO] 133 尾身茂_42.png をエンコードしています
[2022-08-09 04:30:41,899] [face01lib/load_priset_image] [FACE01.py] [INFO] 134 Audrey Hepburn_9.png をエンコードしています
[2022-08-09 04:30:42,015] [face01lib/load_priset_image] [FACE01.py] [INFO] 135 麻生太郎_default.png をエンコードしています
[2022-08-09 04:30:42,122] [face01lib/load_priset_image] [FACE01.py] [INFO] 136 菅広文_23.png をエンコードしています
[2022-08-09 04:30:42,230] [face01lib/load_priset_image] [FACE01.py] [INFO] 137 安倍晋三_35.png をエンコードしています
[2022-08-09 04:30:42,335] [face01lib/load_priset_image] [FACE01.py] [INFO] 138 麻生太郎_30.png をエンコードしています
[2022-08-09 04:30:42,441] [face01lib/load_priset_image] [FACE01.py] [INFO] 139 西村瑞樹_8.png をエンコードしています
[2022-08-09 04:30:42,547] [face01lib/load_priset_image] [FACE01.py] [INFO] 140 尾上松緑_9.png をエンコードしています
[2022-08-09 04:30:42,653] [face01lib/load_priset_image] [FACE01.py] [INFO] 141 菅直人_21.png をエンコードしています
[2022-08-09 04:30:42,761] [face01lib/load_priset_image] [FACE01.py] [INFO] 142 菅義偉_18.png をエンコードしています
[2022-08-09 04:30:42,872] [face01lib/load_priset_image] [FACE01.py] [INFO] 143 麻生太郎_38.png をエンコードしています
[2022-08-09 04:30:42,981] [face01lib/load_priset_image] [FACE01.py] [INFO] 144 麻生太郎_51.png をエンコードしています
[2022-08-09 04:30:43,088] [face01lib/load_priset_image] [FACE01.py] [INFO] 145 小泉進次郎_17.png をエンコードしています
[2022-08-09 04:30:43,194] [face01lib/load_priset_image] [FACE01.py] [INFO] 146 中尾彬_default.png をエンコードしています
[2022-08-09 04:30:43,300] [face01lib/load_priset_image] [FACE01.py] [INFO] 147 尾身茂_18.png をエンコードしています
[2022-08-09 04:30:43,406] [face01lib/load_priset_image] [FACE01.py] [INFO] 148 尾木直樹_48.png をエンコードしています
[2022-08-09 04:30:43,513] [face01lib/load_priset_image] [FACE01.py] [INFO] 149 安倍晋三_31.png をエンコードしています
[2022-08-09 04:30:43,619] [face01lib/load_priset_image] [FACE01.py] [INFO] 150 尾木直樹_61.png をエンコードしています
[2022-08-09 04:30:43,726] [face01lib/load_priset_image] [FACE01.py] [INFO] 151 西村和彦_19.png をエンコードしています
[2022-08-09 04:30:43,833] [face01lib/load_priset_image] [FACE01.py] [INFO] 152 板尾創路_17.png をエンコードしています
[2022-08-09 04:30:43,937] [face01lib/load_priset_image] [FACE01.py] [INFO] 153 尾上松也_34.png をエンコードしています
[2022-08-09 04:30:44,047] [face01lib/load_priset_image] [FACE01.py] [INFO] 154 麻生太郎_34.png をエンコードしています
[2022-08-09 04:30:44,165] [face01lib/load_priset_image] [FACE01.py] [INFO] 155 尾身茂_11.png をエンコードしています
[2022-08-09 04:30:44,283] [face01lib/load_priset_image] [FACE01.py] [INFO] 156 尾野真千子_11.png をエンコードしています
[2022-08-09 04:30:44,388] [face01lib/load_priset_image] [FACE01.py] [INFO] 157 麻生久美子_15.png をエンコードしています
[2022-08-09 04:30:44,498] [face01lib/load_priset_image] [FACE01.py] [INFO] 158 尾身茂_36.png をエンコードしています
